utt_id,audio_path,reference,Accent,Age,Gender,Background,Sentiment,District,State,Other,audio_drive_id,audio_filename
01-07889-02,./Audio/01-07889-02.mp3,मच्छर दानी का प्रयोग करें खाने खाना खाने ऐसी पहले साबुन ऐसी हट धोए शौचालय ऐसी आने के बाद अच्छी तरह ऐसी साबुन ऐसी हट तथा पैर धोएं शौचालय को साफ़ रखें,,,,,,,,,1V_4JHkh3Gn8uKkJYzJ8kFNR8mS0xoQuQ,01-07889-02.mp3
01-07891-02,./Audio/01-07891-02.mp3,कूड़ा करकट निकालने निकालते हो क्यूँकी खाली स्थान पे दूर हो कर जगह बना कर कूड़ा करकट को वहाँ डाले कुआँ चापाकल आदि पानी के स्रोत के आस पास साफ़ सफाई रखे,Accent_unknown,Adult,Female,,,,,,1yrdBm25gyRFubxldRnQup9PPHsUkUQfn,01-07891-02.mp3
01-07891-03,./Audio/01-07891-03.mp3,अपने साफ़ सफाई के साथ अपने आस पास के साथ अपने बच्चों के भी साफ़ सफाई पर विषय भान दे,Accent_unknown,Adult,Female,,,,,,1ajsdnXl5myZlVprIlQ2HuJJ0cA-eyPcA,01-07891-03.mp3
01-07892-01,./Audio/01-07892-01.mp3,इतने प्रस्ताव को रख कर अंत में मैंने यह कहा कि इन तरीक़ों को अपनाये और घर परिवार खुशहाल बनाये धन्यवाद,Accent_unknown,Adult,Female,,,,,,1Tv92dGXCWquVb7a-Z9oztkQuTu-cI3eA,01-07892-01.mp3
01-07892-02,./Audio/01-07892-02.mp3,नमस्कार मई महिला रेपोटर बोकारो मोबाइल मीडिया मई मलेरिया के विषय में आगे यह बतलाना चाहूंगी,Accent_unknown,Adult,Female,,,,,,1K0neuZRVi9ZhnGD8nGBnhhv7coi-o7Kf,01-07892-02.mp3
01-07892-03,./Audio/01-07892-03.mp3,मलेरिया मच्छर के काटने से फैलता है कीड़े मारने की बताई गई दवाओं में भिंगोकर सुखाई गई अर्थात उपचारित मच्छरदानी में सोना मच्छर के काटने से बचने के लिए,Accent_unknown,Adult,Female,,,,,,1GtcYGTcOQ0tbxge4dHrG-2B8p4LvejP9,01-07892-03.mp3
01-07893-01,./Audio/01-07893-01.mp3,अच्छा तरीका है जहाँ कहीं मलेरिया का जोग होता है वहाँ बच्चों के लिए खतरा रहता है अगर बचे को बुखार आ जाए तो प्रसाशन शिक्षित,Accent_unknown,Adult,Female,,,,,,1wIgBnBzCDk6iySgfrkz7-RtteRjBdSiJ,01-07893-01.mp3
01-07893-03,./Audio/01-07893-03.mp3,पर्दों कपड़ो या चटाई को कीड़े मरने की सुरक्षित दवाई में डूबा के सुखा कर दरवाजा और खिड़की आरोप टांगा जा सकता है दरवाजों और खिडकियों कर जालियाँ लगे जा सकती है,Accent_unknown,Adult,Female,,,,,,1x7sQwNxDrC-Ru9zVKEWBKkPjgA6aQ0oP,01-07893-03.mp3
01-07894-01,./Audio/01-07894-01.mp3,हुई है मच्छरदानी भगाने वाली अगरबत्तियाँ या धुआं देने वाली कुछ चीज़ों का इस्तेमाल किया जा सकता है तथा नीम की पत्तियों का धुआं किया जा सकता है,Accent_unknown,Adult,Female,,,,,,1QQWEOypqHwz6z6LhUkRH0MtpoF6atmND,01-07894-01.mp3
01-07894-02,./Audio/01-07894-02.mp3,#incomplete कीड़े मारने की दवाई बताई गयी दवाओं से उपचारित मच्छरदानियाँ पर्दा चटाई पर बैठने वाले मच्छर तुरंत मर जाते है ऐसी दवाई का उपचारिक विशेष चौथाई का इस्तेमाल किया जाना चाहिए,Accent_unknown,Adult,Female,,,,,inaudible,1SKF5Z7AEYgH-YPya7AmnRNOUYNB0NoHl,01-07894-02.mp3
01-07894-03,./Audio/01-07894-03.mp3,मच्छरदानियों या कीड़े मरने की दवाई ऐसी रखना चाहिए आमतौर आरोप बारिश शुरू होने पर कम ऐसी कम छेह महीने में एक बार अर तीन री धुलाई के बढ़ उपचारित करना चाहिए कीड़े मरने की सुरक्षित दवाई बता सकते है,Accent_unknown,Adult,Female,,,,,inaudible,1PEAZnucjuWyVH3B88NT2nHwoGX0wRABk,01-07894-03.mp3
01-07895-02,./Audio/01-07895-02.mp3,जोहार साथियों मैं रमेश कुमार मैती चास बोकारो से चास बोकारो के बहुत सारे लोग सावन के महीनें में चास,Accent_unknown,Adult,Male,,Serious,,,,1iVTNXHzaA4wjkdIZjCdjW0CVh6-D2YM1,01-07895-02.mp3
01-07895-03,./Audio/01-07895-03.mp3,ऐसी लग बाग पचीस ऐसी तीस किलोमीटर दूर पुरगीला के साथ मोड़ स्थित बाबा किरुपा के यहाँ डालने जाते हैं परन्तु,Accent_unknown,Adult,Female,,Serious,,,,1I53WOBEj6D30Vg70JubSoAVH7UhsPBMI,01-07895-03.mp3
01-07897-02,./Audio/01-07897-02.mp3,चिधथा बाजार के पास जाते हैं जल भरने परन्तु रास्ते उन्हें किसी प्रकार की सुविधा नहीं मिलती हैं,Accent_unknown,Adult,Male,,Serious,,,,1MpE1zvNuWdjeZzuQOQDSkBk1JNGGfFFu,01-07897-02.mp3
01-07897-03,./Audio/01-07897-03.mp3,इसलिए मेरा कहना होगा जिला प्रसाशन ऐसी और चाट्स नगर पालिका ऐसी एक अभियान किया जाए और श्रद्धालुओं देखते उन्हें सुविधा प्रधान की जाए क्यूँकी रास्ते में दुविधा न हो,Accent_unknown,Adult,Male,,Serious,,,,1ZC51ShsHqAYh3N1wsxwjAVXgqNZotzbI,01-07897-03.mp3
01-07896-01,./Audio/01-07896-01.mp3,इसी के साथ मई रमेश कुमार आई पी बोकारो ऐसी,,Adult,Male,,,,,,1Ag7v5Y8QU51TK-Wa3U9xmV618xJr6tDg,01-07896-01.mp3
01-07896-02,./Audio/01-07896-02.mp3,नमस्कार मई सुषमा कुमारी रेपोटर बोकारो मोबाइल मीडिया अरे कर्नल करने वाले कोयला माफियों ऐसी मिले हुए है और ये गमन करने वाले लग पुलिस,,Adult,Female,,,,,,1YwuHlz0A8n0HKrnKTgwK-mNQ1bBs7blH,01-07896-02.mp3
01-07896-03,./Audio/01-07896-03.mp3,अवैध खनन का धंधा चलता रहे सरकार की सीट लोगो तक इसलिए पहले पुलिस पदाधिकारी उन तक इस तरह का मामला नही जाने देते है था,,Adult,Male,,,,,,1qYK9_rbTGYhHW5aiUt2MWXN5WeDoUNHE,01-07896-03.mp3
01-07898-01,./Audio/01-07898-01.mp3,कांड हनी की जानकारी समय समय आरोप देते रहते हैं सरकार बिल्कुल अधिक खनन को रोक लगा सकती हैं इससे यह सरकार को पुलिस प्रसाशन और कोयले की आदत आरोप कड़ी निगरानी,Accent_unknown,Adult,Female,,Serious,,,,1RcWGtwGY5VdZtFmTYNJMMsxQWQ0MBrsk,01-07898-01.mp3
01-07898-03,./Audio/01-07898-03.mp3,ऐसी तथा कोयला माफियों ऐसी मिले रहते हैं तथा इस तरह का मामला सरकार तक नहीं रहता हैं तथा कोयला सम्बंधित जीतने विभाग पुलिस प्रसाशन अर्थात अधिक वाले लोग,Accent_unknown,Adult,Female,,Serious,,,,1CEjvDES70kn3fDxLODQ3DKvjuJ2dv1Dp,01-07898-03.mp3
01-07899-01,./Audio/01-07899-01.mp3,लोगो के बीच भ्रष्टाचार फैली हुई है अगर सरकार की निगरानी अगर सरकार कड़ी निगरानी रखेगी तथा सही तौर तरीके ऐसी जाँच करेगी तो मुझे विश्वास है की कोयले के अवैध खनन को रोका जा सकता है,Bihari,Adult,Female,,,,Bihar,,139mH4bE7Htsu6FemPMfgQzOVp-JKcX-T,01-07899-01.mp3
01-07899-02,./Audio/01-07899-02.mp3,नमस्कार मैं सुषमा कुमारी रिपोर्टर बोकारो मोबाइल मीडिया अनुमंडल मुख्यालय सचिवालय बोकारो ऐसी मैं कहना चाहूंगी की कोयले के अवैध खनन,Bihari,Adult,Female,,,,Bihar,"audio_jump,inaudible",1UJ6qwNODxqR5k7MhHSlddLBGbNkAIA6M,01-07899-02.mp3
01-07899-03,./Audio/01-07899-03.mp3,प्रशासन और सरकार मूकदर्शक इसलिए बने हुए है क्यूँकी पुलिस प्रशासन अवैध खनन करने वाले कोयला मफिओं ऐसी मिले हुए है अवैध खनन करने वाले लोग पुलिस की,Bihari,Adult,Female,,,,Bihar,,17jj--THCYKeEopp39VQqN7tuCI4mDD1z,01-07899-03.mp3
01-07900-02,./Audio/01-07900-02.mp3,उन तक इस तरह का मामला नहीं जाने देते हैं तथा सब कुछ थी एक होने की जानकारी समय समय आरोप देते रा सरकार सरकार बिल्कुल अवैध खनन को रोक लगा सकती है इसके लिए सरकार को पुलिस प्रसाशन तथा,Bihari,Adult,Female,,,,Bihar,audio_jump,1PhIL4YIlBiz9loR07Iag7AQfo59mWExo,01-07900-02.mp3
01-07900-03,./Audio/01-07900-03.mp3,तथा कोयले का अवैध खनन करने वालो आरोप कड़ी निगरानी रखना पड़ेगा तथा अवैध खनन करने वाले लोग पुलिस को मोटी रकम देते हैं इसका परिणाम यह भी होता है की कोयला का अवैध खनन,Bihari,Adult,Female,,,,Bihar,audio_jump,1PqDBlh52Kf2Xz6lQNXPJOtJjI-xzPcIV,01-07900-03.mp3
01-07903-02,./Audio/01-07903-02.mp3,तथा कोयला खनन के जितने विभाग तथा हनन करने वाले लोग के बीच लोगों के बीच भ्रष्टाचार फ़ैली हुई है पुलिस प्रशासन कहती है कि,Accent_unknown,Adult,Male,,,,,,1S5UtkVB_o4lVBhgheqnEJHAOlnJhQHbI,01-07903-02.mp3
01-07903-03,./Audio/01-07903-03.mp3,कोयला खनन नी किया जायेगा ये दिखावटी के लिए खा करती है अगर सरकार कारी निगरानी रखे गी तो सही तरीके ऐसी जाँच पड़ताल,Accent_unknown,Adult,Male,,,,,,16VyGY2GrtN84AP-HCGGg5Btq2EjRGkiR,01-07903-03.mp3
01-07901-02,./Audio/01-07901-02.mp3,नमस्कार मैं कृष्णा कुमारी रिपोर्टर बोकारो हवाई मीडिया उन आलम मुसलाद धन्यवाद बोकारो से सिगरेट और तम्बाकू खराब तथा बच्चे के लिए बॉडी शेप को बिगड़ रहा है,Accent_unknown,Adult,Female,,,,,,1nrtNuNtmhhySmRyZ_QSSD5sAgzQETQI4,01-07901-02.mp3
01-07901-03,./Audio/01-07901-03.mp3,तथा बड़े लोगों को इस तरह ऐसी सेवन करना की उनके जीवन के लिए खतरा भी अक्टूबर रही है मैं कहना चाहूं की सिगरेट और तंबाकू तथा अन्य ऐसे परदाता खाने ऐसी कैंसर तथा अन्य प्रकार का रोग हो होता जाता है,Accent_unknown,Adult,Female,,,,,audio_jump,1Dahk3j-Yjf8ZffJchHXkR5g-ENpsxpAP,01-07901-03.mp3
01-07902-01,./Audio/01-07902-01.mp3,हो सकता है तथा इन चीजो ऐसी लोगो को दूर रहना चाहिए अर्थात सेवन नही करना चाहिए यह स्वास्थ्य के लिए हानिकारक है तथा,Accent_unknown,Adult,Female,,,,,,1dvUbCVLiJdOZPPN9dXyuL2hxWlc86dhc,01-07902-01.mp3
01-07902-02,./Audio/01-07902-02.mp3,सिगरेट अवाम तंबाकू खाना ऐसी लीवर तथा खराब होना खाना न खाना शरीर का कमजोर होना आदि होने लगती है,Accent_unknown,Adult,Female,,,,,,1QiaVS8DvU7KyuQHo8FCQpdh1g7MBbmPB,01-07902-02.mp3
01-07902-03,./Audio/01-07902-03.mp3,व्यक्ति द्वारा किए गए धुम्रपान ऐसी भी परिवार के अन्य सदस्यों को हानी पहुँच सकता है मेरा सभी ऐसी आग्रह की तंबाकू ऐसी हानिकारक,Accent_unknown,Adult,Female,,,,,,1LfxBgzvDudAJT7CTuY354iW1TAVyh3lk,01-07902-03.mp3
01-07904-01,./Audio/01-07904-01.mp3,प्रभावों के बारे में समुदाय के सदस्यों को सूचित करे तथा आगाह करे की इसका सेवन न करे युवाओं को तंबाकू सेवन करने ऐसी रोके ग्राम सभा ग्राम स्वास्थ,Bihari,Adult,Female,,,,Bihar,"audio_jump,inaudible",1kzVKW6lRgJkXsxOosFul2IDHvmKlqmeu,01-07904-01.mp3
01-07904-02,./Audio/01-07904-02.mp3,सुरक्षा एवम आदि की बचत में तंबाकू सेवन के हनिकारको के प्रभावी आरोप चर्चा करे साथ ही सिगरेट में ऐसी बने समान सिगरेट और तंबाकू के हनिकारको का खुले राज़,Bihari,Adult,Female,,,,Bihar,,1XLOdDNjZMstFbyBjzt7rjL-MSjIuE-lC,01-07904-02.mp3
01-07904-03,./Audio/01-07904-03.mp3,सम्पूर्ण दो हजार तीन में भारत में युवाओं का तथा बच्चों का तंबाकू सेवन के दुष्प्रभाव ऐसी बचाने के लिए सिगरेट तथा तंबाकू उत्पादक विज्ञापन,Bihari,Adult,Female,,,,Bihar,inaudible,1kxG-uvqzkkN_xNiAUVIBj1b5ajP8WzzP,01-07904-03.mp3
01-07905-01,./Audio/01-07905-01.mp3,#incomplete और व्यापार तथा वाणिज्य उत्पादन प्रदय और वितरण का मिल है अधिनियम दो हज़ार तीन कोटपा को लागू किया तथा यह अधिनियम पूरे देश में लागू है गुटका तंबाकू और शराब करते हैं जो सेहत को ख़राब,Bihari,Adult,Female,,,,Bihar,inaudible,1GROEc1YHT9S8p_ubbaLeVIDu2dps2euC,01-07905-01.mp3
01-07905-02,./Audio/01-07905-02.mp3,नमस्कार मैं बोकारो मोबाइल मीडिया रशिया बच्चे का बिकास और बचपन में सीखना जीवन के पान आठ वर्ष गुज़र कर पहले तीन बच्चे के बिकास के लिए बहुत महत्व,Bihari,Adult,Female,,,,Bihar,inaudible,1NEaS1Ksw1r1RQKkeAd6OSj7d9p8Qsg_j,01-07905-02.mp3
01-07905-03,./Audio/01-07905-03.mp3,बच्चे के स्वस्थ वृद्धि और बिकास की बुनियादी इन्ही वर्षों में पड़ती है बच्चे जीवन की किसी भी किसी भी दौड़ के मुकाबले इस उम्र में सबसे जल्दी सीखते हैं नवजात शिशु और छोटे बच्चे को दे प्यार और बढ़ावा और मानसिक,Bihari,Adult,Female,,,,Bihar,,1kqEaNTPM9Z2AldjMjNzGto7uEcdqlh4t,01-07905-03.mp3
01-07906-01,./Audio/01-07906-01.mp3,पोष्टिक आहार और अच्छी सुविधा मिलती एच तो उनका विकाश सही तरीके ऐसी होता ओह जल्दी सीखते एच,Accent_unknown,Adult,Male,,,,,inaudible,1Du9NH6ZjQWcjGAvXMXC58943UIqDtSi6,01-07906-01.mp3
01-07906-03,./Audio/01-07906-03.mp3,बच्चे जन्म के समय खूब तेज़ी से सीखते है बच्चों को जब अस्सी खुराक तथा स्वस्थ,Accent_unknown,Adult,Female,,,,,,1s-z0UHADOi_X6p81N78goHdzZ-N1A5ZM,01-07906-03.mp3
01-07908-01,./Audio/01-07908-01.mp3,की उसी देखभाल के साथ प्यार दुलार और प्रेरणा मिलती है तो वो और अधिक तेजी ऐसी बढ़ते और सीखते है बच्चों को अगर खेलने और नई' नई' बातें जानने के लाई बढ़ावा दिया जाए तो सिखने और अपने सामाजिक भावनात्मक और बॉडी की विकास,,Adult,Female,,,,,,13U6hT0hIiJnHCAMaIITHx8Zqvzwhkdgy,01-07908-01.mp3
01-07908-02,./Audio/01-07908-02.mp3,करने में मदद मिलती है बचे अपने सबसे करीबी लोगो को व्यवहार के नकल कर के वैसा ही व्यवहार करना सीखते,,Adult,Female,,,,,,1tdKbFAhRiumUCfWFgRBPbXtnzyacP9mT,01-07908-02.mp3
01-07908-03,./Audio/01-07908-03.mp3,है तभी माता पिता और बच्चों को देखभाल करने वाले को चेतावनी की उन लक्षणों को समझना चाहिए जिस ऐसी बचे शारीरिक और उनका विकाश सही न होने का संकेत मिलता है,,Adult,Female,,,,,inaudible,1lVnjIU9OcP_Xu6vqaFjx-GTXJA8ybW0F,01-07908-03.mp3
01-07907-01,./Audio/01-07907-01.mp3,इतना मई कर अपने बच्चों को,,Adult,Female,,,,,,1o_lnIT5fZ1b2wQZtHoO6WDbZvHNjUaSu,01-07907-01.mp3
01-07907-03,./Audio/01-07907-03.mp3,गंगा के जाल स्तर में लगातार वृद्धि होने ऐसी मुंगेर शहर के शिवनगर का टोला में खतरा का बदल मंडरा रहा वहाँ के लोग सुबह होते ही,,Adult,Male,,,,,audio_jump,1m_Jhs5f3qhxgdvnIx9VQB_a3QdyJQ6E0,01-07907-03.mp3
01-07541-01,./Audio/01-07541-01.mp3,रस्ते ऐसी सब ठहरा रहे थे में कहर टूटी है इसको कहती है की निर्लव इलाकों में,Accent_unknown,Adult,Male,,,,,inaudible,1likxY0rBPI7aA4I9XJ6Lrk2BLg8NND46,01-07541-01.mp3
01-07541-02,./Audio/01-07541-02.mp3,खेलने से कोई नहीं हटा सकता क्या कहना है मोहल्ले वासिओं कैसे इस के छत,Accent_unknown,Adult,Male,,,,,"audio_jump,inaudible",1klCVeFAh4ffhQLHb-tIji-sl_Zaf85Mj,01-07541-02.mp3
01-07909-01,./Audio/01-07909-01.mp3,मुंगेर जिला वैसे गाँव जो वैसे गाँव को का खतरा,Bihari,Adult,Male,,,,Bihar,"audio_jump,inaudible",1YUsp2hc09aTiJ747gRXydzIrZ6jJrVDm,01-07909-01.mp3
01-07909-03,./Audio/01-07909-03.mp3,मांग कार राहें हैं फ़िलि गाँव गंगा नाड़ी के ठीक किनारे वासी हैं,Bihari,Adult,Male,,,,Bihar,inaudible,1g3cJJ2BHDp88sV2lozS44gUvUy-hFbSw,01-07909-03.mp3
01-07909-02,./Audio/01-07909-02.mp3,गंगा नाड़ी के देख कार नाड़ी के सटे गाँव के लोग भाई ऐसी सहमे हुए हैं जिला प्रसाशन ऐसी बात,Bihari,Adult,Male,,,,Bihar,inaudible,1ZfWUzocg7Zg2LIEf9YTXlDo4tRBefL1F,01-07909-02.mp3
01-07913-01,./Audio/01-07913-01.mp3,बीते कुछ दिनों ऐसी लगातार हो रहे बारिश की वजह ऐसी कटाव का खतरा भी मंडराने लगा है सुपर के मंत्री मंडल धनंजय राघव,,Adult,Male,,,,,,1_AtKy9Aan7hlIrjDFArnhcd05qg2Hd3X,01-07913-01.mp3
01-07913-02,./Audio/01-07913-02.mp3,सांसद सुमित्रा जी ने कहा कि गंगा नदी के जलस्तर में तेज़ी से वृद्धि हो रही है जिससे कारण कटाव की स्थिति समय रहते बचाव कार्य नही चलाया जाता तो,,Adult,Male,,,,,,1tr395kYAcQD1INGSERS4Pb9HFo7CK3B7,01-07913-02.mp3
01-07913-03,./Audio/01-07913-03.mp3,गाँव की स्थिति की विगत नही मिल सकता है,,Adult,Male,,,,,,1cyNLUl6Vo2_urG3ofut3s4o4fdsSaw7E,01-07913-03.mp3
01-07917-01,./Audio/01-07917-01.mp3,खनन ज़ारी है और भविष्य में भी लगता है ज़ारी ही रहेगा इस पर सरकार को अंकुश लगाने की ज़रुरत है ताकि उत्खनन,,Adult,Male,,,,,,18oj5eHtcjjZHhaHQiUhWMPi8szHRR1OA,01-07917-01.mp3
01-07917-03,./Audio/01-07917-03.mp3,हेलो नमस्कार मई तेजनारायण प्रसाद श्रृंखला हजारीबाग मोबाइल मीडिया रेपोटर मई जहाँ ऐसी बोल रहा हूँ कोयला का अवैध खनन कोयला के अवैध खनन ऐसी,,Adult,Male,,,,,,1BMD0jnPalgqbNH6YVNcMxeNPNONYR935,01-07917-03.mp3
01-07915-01,./Audio/01-07915-01.mp3,हमारे झारखण्ड वासिओं के लिए ये क्यूँ हो रहा है ध्यान ऐसी लगे लोगो को चोरी करने का और चोरी कर के,Accent_unknown,Adult,Male,,,,,,1RJIN9Dliv_sQ6FoE6CMmtKxcd-7eiVA2,01-07915-01.mp3
01-07915-02,./Audio/01-07915-02.mp3,मेरा कहना है कि लोगों की चोरी करने का मौका नहीं दिया जाए और पुलिस उकसा रही होती है पुलिस को कमीशन कहीं से भी मिल जाता है जिसके चलते पुलिस,Accent_unknown,Adult,Male,,,,,,16smpz07V_NotjtnAEbZDFUMc5nFYB14D,01-07915-02.mp3
01-07915-03,./Audio/01-07915-03.mp3,मेरा कहना है की कोयला खनन होता है तो झारखण्ड के लोगो को इसके लिए,Accent_unknown,Adult,Male,,,,,,1snK9tkMPFVmk6QzXk65RDp3oSHQQmsdM,01-07915-03.mp3
01-07918-01,./Audio/01-07918-01.mp3,जलाने के लिए इंधन की आवश्यकता है इन्हें भी देना चाहिए और इस तरह चोरी करने के लिए मजबूर नहीं होते,Accent_unknown,Adult,Male,,,,,inaudible,1_W7svTDvHzWVHucoXzOmrpjFFRMnFDLx,01-07918-01.mp3
01-07918-02,./Audio/01-07918-02.mp3,इन लोगो के लिए इंधन की व्यवस्था की जाए और लोकल लोगो के लिए भी इंधन की व्यवस्था हो ताकि कोयला चोरी न हो सके,Accent_unknown,Adult,Male,,,,,,15p4_cqUvtfs3Dzyv7NTuRYyvrqmmZnnU,01-07918-02.mp3
01-07920-01,./Audio/01-07920-01.mp3,के चक्कर में सूती सारी ले होती है इसलिए कोयला की सुविधा हम झारखण्ड सरकार ऐसी कहेंगे की कोयला की सुविधा बढ़ाने लिए,Accent_unknown,Adult,Male,,,,,,1rKE6UJ5SmMl1KqI2njB9WhFSVm6iDWGk,01-07920-01.mp3
01-07920-02,./Audio/01-07920-02.mp3,इन्हे बे बसता किया जाए जिसे चोरी होने ऐसी बच्चा जाए,Accent_unknown,Adult,Male,,,,,,1rZvpw6Y1BjleCE0t825d-yAScOuP96Ol,01-07920-02.mp3
01-07919-03,./Audio/01-07919-03.mp3,इस कलम का एक सबसे बड़ा हैण्ड राइटिंग काफी अच्छी छी हुआ करती थे जब से यह कलम उपयोग उपयोग के बहार हुई के हुई के तब ऐसी हैण्ड राइटिंग प्रभावित हुई के,Bihari,Adult,Male,,,,Bihar,audio_jump,16qdVPjGKe1vHnLI_yfULI0mayU0yZaM1,01-07919-03.mp3
01-07919-02,./Audio/01-07919-02.mp3,तो अक्सर लोगों के कपड़े स्याही ऐसी रंग जाया करते धीरे धीरे नए तरह की कलम आ जाने ऐसी उसकी आवश्यकता में लोग कुछ नम्बर पढाते गए कुछ नम्बर,Bihari,,Male,,,,Bihar,inaudible,1JXCZZKnrxxyJxjxHwx-3YYgsoaIcKqrK,01-07919-02.mp3
01-07916-01,./Audio/01-07916-01.mp3,वैसे अब लोग पैन की जगह कंप्यूटर का प्रयोग प्रयोग करने लगे साथ के लिखावट भी कैसी हो जाती हैं,Bihari,Adult,Male,,,,Bihar,inaudible,1KD1G8JLcoLN_gZWNKQ1uI2XsbMRwCy0n,01-07916-01.mp3
01-07916-02,./Audio/01-07916-02.mp3,लोग अब देरी देरी पेपरलेस की ओर बार राहें हैं ऐसे में स्याही वाली कलम का,Bihari,Adult,Male,,,,Bihar,,1NcgtlS4LUjgxtD4UUOmIWHcCLCcLhCjX,01-07916-02.mp3
01-07921-01,./Audio/01-07921-01.mp3,#incomplete बिना स्याही वाली कलम से हैंडराइटिंग की बात बेईमानी लगती हैं वैसे स्याही वाली कलम अभी इतिहास बन चुकी हैं,Accent_unknown,Adult,Male,,Serious,,,,12xDA35B4hD1qYSorS2C1-qnh8wqFxt0d,01-07921-01.mp3
01-07916-03,./Audio/01-07916-03.mp3,अब गिने चुने लोग ही स्याही वाली कलम का प्रयोग करते देखे जाते हैं आज भी जब हैण्ड राइटिंग की बात आती हैं तो स्याही वाली कलम की याद ज़रूर आती हैं,Bihari,Adult,Male,,,,Bihar,,1vCuDkKWHOUWrJQPcIHgzQO3B4CS5J4kX,01-07916-03.mp3
01-07921-02,./Audio/01-07921-02.mp3,नमस्कार मधुबनी मोबाइल वाणी के लिए मैं कहर घाट ऐसी रामनगर कहर घाट किसानों जन वितरण कर रहा हैं जब भी,Accent_unknown,Adult,Male,,Serious,,,not_clear,1spnJ1KVDh9y9bkCMxLpVG_VRB9Q8JiQD,01-07921-02.mp3
01-07921-03,./Audio/01-07921-03.mp3,#incomplete को देना हैं मगर एक महिना समय पार करके लाभार्थी को राशन मिल रहा है और लाभार्थी को,Accent_unknown,Adult,Male,,Serious,,,,1uhrqcXuaTMl92hLTRRDDYWKvXmmNaF73,01-07921-03.mp3
01-07924-01,./Audio/01-07924-01.mp3,किसी के सामने ये व एक दुसरे ऐसी मिल कर काला बाजारी व करता है ये अंदाज़ा है की बन वितरण प्रणाली में लाभार्थी' को कम रासन दे रहा है इससे कानूनी कारवाई करने के लिए इसमे व जन वितरण प्रणाली 'मिली हुए है,Accent_unknown,Adult,Male,,,,,,1pxN6Yt7jgsbTPKZnBSLe8JM4rO9O3koV,01-07924-01.mp3
01-07924-03,./Audio/01-07924-03.mp3,नमस्कार मई सुषमा कुमारी रिपोर्टर बोकारो ऐसी सरकार को जीएसटी लागू नी करना चाहिए था क्यूँ जीएसटी का शिकार जिनकी आर्थिक स्थिति,Accent_unknown,Adult,Female,,,,,audio_jump,1psB0gGOeRROklhorVI1-Yi70MXsMwBvX,01-07924-03.mp3
01-07922-02,./Audio/01-07922-02.mp3,अपना घर चलाते है था अपने बच्चों को पढाते है उनके लिए काफी घर चलाने तथा बच्चों का समान खरीदने में काफी मुश्किलें हो जायेंगी,Accent_unknown,Adult,Female,,,,,,11-_5KYw0iOMBBIJ4cAVpmwSCOxyRFHdt,01-07922-02.mp3
01-07922-03,./Audio/01-07922-03.mp3,जीएसटी लागू करने ऐसी पहले सरकार को गरीब जनता के बारे में सोच लेना चाहिए की वैसे लोगो को क्या नुकसान करेगी था क्या फायदा करेगी लेकिन ये न्यूतम परिवार के लोगो के लिए,Accent_unknown,Adult,Female,,,,,,1vnKHlB2KqkaoV5VqYNT8lYvtWI3DW_cL,01-07922-03.mp3
01-07923-01,./Audio/01-07923-01.mp3,मुश्किल तथा घर परिवारों को चलाने के लिए कठिनाइयों को सामना करना पड़ेगा भारत सरकार जनताओं को काफ़ी फ़ायदा पहुँचाने की बजाय नुकसान पहुँचा रही है,Accent_unknown,Adult,Female,,,,,,10B2R-9Wd0TIEqogeaBfVqMr7dZ33aU3r,01-07923-01.mp3
01-07923-02,./Audio/01-07923-02.mp3,पहले पुराने बातों को बंद किया जिसमे कितने लोगो को मुसीबतों का सामना करना पड़ा और कितने लोगो की जन गयी,Accent_unknown,Adult,Female,,,,,,1fusJ2QK2HmvnuEywHlOfQdXn4TGwFXA9,01-07923-02.mp3
01-07925-03,./Audio/01-07925-03.mp3,सभी चीजो आरोप पैक्स लिया जाएगा पहले तो कुछ न्यूनतम लोगो को राहत थी अपने रोजी रोजगार आरोप अपना घर चलाते थे तथा बच्चों को पढाते है,,Adult,Male,,,,,,170bUlzs3zIx96upJuhyYPqODB2MMV5nS,01-07925-03.mp3
01-07923-03,./Audio/01-07923-03.mp3,तथा फिर दो हज़ार का नोट भ्रष्टाचारी के लिए निकाला गया फिर धनबाद चंद्रपुरा रेल मार्ग बन गई तथा अब जनताओं के लिए जीएसटी लागू अर्थात मैं कहना चाहूँगी कि भारत के बैंकों में पैसों की कमी हो गयी और विदेशों में धन जमा हो रही सरकार से मेरा यही आग्रह है कि जनताओं के प्रति विशेष ध्यान दें ताकि भारत की जनता खुशहाल जिंदगी जिये,Accent_unknown,Adult,Female,,,,,inaudible,1lfj3_nLq9xUbdANEdU4eeongZ1NkkXHy,01-07923-03.mp3
01-07926-01,./Audio/01-07926-01.mp3,उनके लाई काफी अवसर घर चलाना तथा बच्चों को समान खरीदने में काफी मुश्किलें हो गई है जीएसटी लागू करने ऐसी पहले सरकार को गरीब जनताओं के प्रति सोच लेना चाहिए की वैसे लोगो को,Accent_unknown,Adult,Female,,,,,,1HN3FsKseQqvCiWitxKzQ56MQ5bXisaDB,01-07926-01.mp3
01-07926-03,./Audio/01-07926-03.mp3,को फायदा पहुँचाने की जगह नुकसान पहुचा रही है पहले पुराने नोट को बंद किया जिसमे दिक्कतों का सामना करना पारा और कितनों की जान गई,Accent_unknown,Adult,Female,,,,,,1-TOPQCTkLeU44SxmL3OYS4abGM71ygdt,01-07926-03.mp3
