utt_id,audio_path,reference,Accent,Age,Gender,Background,Sentiment,District,State,Other,audio_drive_id,audio_filename
01-08472-01,./Audio/01-08472-01.mp3,ज़मीन मालिक को सुर जिले रेश्यो यानि निर्माण योग्य क्षेत्र देगी जिसका उपयोग वेह किसी अन्य जगह आरोप कर सकता है सी बी एस इ ने मानी,,Adult,Female,Noise,,,,,1TS6jbP43yvmyYg2QRPZg99mb4IzBMvIq,01-08472-01.mp3
01-08474-02,./Audio/01-08474-02.mp3,इंडिया के सलामी बल्लेबाज शिखर धवन मैच की तीसरी गेंद आरोप ही अपना विकेट गवाह बैठे धन्यवाद,Accent_unknown,Adult,Female,Music,,,,audio_jump,154vfo9gb7Z7ZDcaMbPmst8qBQuVFm7fT,01-08474-02.mp3
01-08476-02,./Audio/01-08476-02.mp3,कि धान की सीधी बुआई से उत्पादन लागत में कमी आएगी और ग्लोबल वार्मिंग का भी ख़तरा कम होगा उन्होंने कहा कि इसकी सीधी बुआई से मीथेन गैस के उत्सर्जन से बावन दशमलव सात से लेकर,Accent_unknown,Adult,Female,,,,,"audio_jump,inaudible",11YB-IvfdoMgxa2pa2QCJ-1xMCmT2tsdD,01-08476-02.mp3
01-08485-01,./Audio/01-08485-01.mp3,के तहत करवाया की जाएगी बदलाव मौसम गर्जन के साथ झमा झम बारिश खबर है धनबाद ऐसी बंगाल की खड़ी में बने लॉ प्रेशर,Accent_unknown,Adult,Female,,,,,audio_break,1p2ckq4PCBz70Il4ZdaB1KjnkQ0VRQcMN,01-08485-01.mp3
01-08527-01,./Audio/01-08527-01.mp3,की गयी हैं और प्रारंभिक जाँच रिपोर्ट में जिन बातों का उल्लेख किया हैं उसका मतलब यही हैं कि इसमें भारी पैमाने पर अनियमिता बरती गयी हैं ज़िला अधिकारी द्वारा अतिथि शिक्षकों का वेतन रोका जाना भी,Accent_unknown,,Female,Music,Serious,,,inaudible,18tC7ny1-DtUo4WQMQfBDYO1d2EanHUes,01-08527-01.mp3
01-08567-02,./Audio/01-08567-02.mp3,खिलाड़ियों के मानसिक और बौद्धिक विकास के लिए बेहद ज़रूरी उन्होंने कहा की युवा पीढ़ी को खेल के पड़ती रहने की आवश्यकता है खेल कूद ऐसी जहाँ उनके समय का सदुपयोग वही उनमे नेतृत्व की,,Age_unknown,Male,,,,,inaudible,1Lpn9jDTn1a6Xa9RPogD9I8IwukZW0hK_,01-08567-02.mp3
01-08583-01,./Audio/01-08583-01.mp3,देर किस बात की जल्दी ऐसी उठाये अपना फ़ोन और नों तीन दबाकर जनता के रिपोर्ट का सुपरस्टार बनाने का मौका,Bihari,Adult,Female,,,,Bihar,,1WHmZSQVk0nkXpbXgbu82_HWlRjpyHu46,01-08583-01.mp3
01-08597-01,./Audio/01-08597-01.mp3,पहुच चुकी है तो श्रोताओ मिलते है कुछ देर धनबाद,,Adult,Female,,,,,,1B_TaKlvYmv6yQP6PYba9P3cV4AIzpU3x,01-08597-01.mp3
01-08636-03,./Audio/01-08636-03.mp3,इस तरह से मैंने रंग नारा लगवाई बहु बेटियाँ बाहर न जाए घर घर में शौचालय बनवाए इस तरह से मैंने कई नारों से,,,,,,,,,1Sc9FomV5KTCHAAJBcIaKysbKjpi9Rept,01-08636-03.mp3
01-08652-01,./Audio/01-08652-01.mp3,प्रधान मंत्री जीवन ज्योति बीमा योजना योजना पेंशन योजना सुकन समृद्धि योजना के बारे में विस्तार ऐसी जानकारी दी उनतीस हजार विद्यालय में,Bihari,Adult,Female,,,,Bihar,,1pzjROfZs62UansiQxAL2lmh09PTuXNR5,01-08652-01.mp3
01-08652-02,./Audio/01-08652-02.mp3,बिहार के उनहत्तर हजार विद्यालय में नामांकित लाखों बच्चों को साप्ताहिक में तीन दिन इस आशय का पत्र शुक्रवार को मध्य योजना समेत,Bihari,Adult,Female,,,,Bihar,audio_jump,1ntq2WQ9zvV-94wotxnl6ZS7aLwPfyqNb,01-08652-02.mp3
01-08656-02,./Audio/01-08656-02.mp3,मुंगेर को ग्यारह लाख रुपया दिया गया हैं भागलपुर को ग्यारह लाख औ बाका को सतराह लाख रुपया दिया गया हैं काँवरियों की सुविधा के लाई के बीस योजनाओं की शुरुआत की हैं,Bihari,Adult,Female,,,,Bihar,,1ZV0upuqHRRLD77nF_nijz8GgsYIG5z_a,01-08656-02.mp3
01-08678-03,./Audio/01-08678-03.mp3,चौरासी दशमलव सात मिली मीटर बारिश दर्ज़ की गई है मौसम विभाग के अनुसार बिहार में बारिश की कमी का स्तर उनचास प्रतिशत है,Accent_unknown,Adult,Male,,,,,,19jYkIwXJ8yckt3qQjGzbVVOA7lEqzfda,01-08678-03.mp3
01-08697-03,./Audio/01-08697-03.mp3,अवधि में साथ सौ संतान्वे दशमलव उनासी लाख है खरिफा फसलों का छेह सौ इकतीस,Accent_unknown,Adult,Female,,,,,,1Fln9OobGsh-w06sxDZK-m2TuwN4kgisx,01-08697-03.mp3
01-08723-03,./Audio/01-08723-03.mp3,हाल ही में मुंबई ऐसी मिली धोखाधरी के मामले आधार सहित जाली दस्तावेज हिंदुस्तान टाइम्स की रिपोर्ट कई ऐसे मामले देखे जहाँ व्यक्ति पहचान पत्र के रूप अपने आधार कार्ड का उपयोग कर,Accent_unknown,Adult,Female,,,,,audio_jump,1BgcoZnw3DLeJ0DN84KOuQp_rZcpJPsAU,01-08723-03.mp3
01-08756-02,./Audio/01-08756-02.mp3,नमस्कार आदाब श्रोताओ मई बसंती आपके लाई ले कर आई हूँ मुंगेर मोबाइलवाणी आरोप आए दिन भर के ख़बरों का सारांश समाचार,,Adult,Female,,,,,,1Kqha3s7h7TEgMHzcj4l3rJP4DVrm9ywN,01-08756-02.mp3
01-08761-01,./Audio/01-08761-01.mp3,हेलो मई ऐसी बोल रहा हूँ जी आपका गाना आना चाहिए और इसका गण सना सुनाने के बाद बहुत अच्छा लगा हे गाना प्रस्तुति करो,Accent_unknown,Adult,Male,,,,Maharashtra,,1seHL6yHT3bDjQ6_QrNXtx6q-D9EtAEGC,01-08761-01.mp3
01-08761-02,./Audio/01-08761-02.mp3,नमस्कार मई प्रखंड ऐसी आज दिनांक अट्ठाईस साथ दो हजार अठारह को प्रखंड के अंतर्गत झिबुली पंचायत,Bihari,Adult,Male,,,Buldhana,Bihar,,1VPBKQ29f8tRFkeA_nwYMZXsk-V5wom0c,01-08761-02.mp3
01-08767-03,./Audio/01-08767-03.mp3,से परीक्षा का केंद्र नज़दीक करने की माँग की है रेलवे के असिस्टेंट लोको पायलट की बहाली छबीस हज़ार पाँच सौ पदों पर किया गया है जिसके लिए आवेदकों की कुल संख्या सैंतालीस लाख लगभग,Bihari,Adult,Male,,,,Bihar,audio_jump,18RQBe2bIYThoFIhBCqvxL1mb7sGuF-VF,01-08767-03.mp3
01-08781-03,./Audio/01-08781-03.mp3,खुशियों की पाठशाला,Accent_unknown,Adult,Female,,,,,,1E8BcAbGOjLHBP02h-95rZeqCiA_y0Wn0,01-08781-03.mp3
01-08786-02,./Audio/01-08786-02.mp3,तो लाखों लोगो को रोजगार मिल सकता के धन्यवाद तो श्रोताओं कैसी लगी आपको सकारात्मक बदलाव की यह कहानी दोस्तों इनकी तरह आप भी अपने क्षेत्र में आये,Bihari,Adult,Male,Music,,,Bihar,,15RUl2JiyCaZnAmli8wAhr2L0QntvNpFq,01-08786-02.mp3
01-08791-01,./Audio/01-08791-01.mp3,लगी थी सूचना मिलते ही जनता मजदूर कुन्तिगुथ वह युवा बेरोजगार मंच के असंग,Accent_unknown,Adult,Gender_unknown,,,,,,1kKuOqFqRhnhXVvw2oS709Jl8SNBxKHLg,01-08791-01.mp3
01-08791-02,./Audio/01-08791-02.mp3,#incomplete है सैकड़ों मजदूरों के समक्ष से ज़िला प्रशासन व कुसुंडा प्रबंधन ने एक सौ बत्तीस गाड़ी का अल्टीमेटम भी कर दिया विवाद के चलते एक बार फिर अल्टीमेटम,Accent_unknown,Adult,Gender_unknown,,,,,,1kxGqthX9zYn3_RIHYCk7RW9rB3I8Iijl,01-08791-02.mp3
01-08791-03,./Audio/01-08791-03.mp3,है सूत्रों की माने तो मोदी सरकार अठारह हज़ार के वजाय छबीस हज़ार की है पंद्रह अगस्त को केंद्रीय कर्मचारियों को सातवे वेतन आयोग का फायदा दे,Accent_unknown,Adult,Gender_unknown,,,,,inaudible,1YwvYsSEVGF3HbvMcHT_lhBe5oEYuNkMX,01-08791-03.mp3
01-08798-02,./Audio/01-08798-02.mp3,नॉन सिमेट वाले विद्द्यार्थियों ऐसी भी दूसरी काउंसलिंग में आवेदन बुलवाए गए इसके चलते दूसरी सूची में सिमेट देने वाले छात्रों ने बहुत ही कम रजिस्ट्रेशन,Accent_unknown,Adult,Female,No_speaking,,,,inaudible,1_wfpxXFH8HuJGsOhcqVXh6TVvGaDXn7f,01-08798-02.mp3
01-08822-03,./Audio/01-08822-03.mp3,राज्य सरकार सबसे बेहतर पुनर्वास निति लेकर आई है इस पर जल्द ही कैबिनेट की मंजूरी ली जाएगी,Accent_unknown,Adult,Male,,,,,,1zLABVve_twaUvbXeIBn7cJgAuqUr61fD,01-08822-03.mp3
01-08831-01,./Audio/01-08831-01.mp3,नमस्कार श्रोताओ मई सुनिधि लेकर आई हूँ बिहार मोबाइल वाणी आरोप दोपहर की सुर्खिया,Bihari,Adult,Female,Music,,,Bihar,,1L95uGI86OdoNNM9vJAN9rduRkm7ggYO3,01-08831-01.mp3
01-08839-02,./Audio/01-08839-02.mp3,अपने व्यक्तिगत व्यक्तिगत स्तर आरोप पानी को शुद्ध करने के लिए क्या क्या उपाय अपनाते हैं हैं सात ही दोस्तों हमारे सरकारों ने जन जन तक स्वस्थ स्वस्थ सेवाएँ पहुँचाने के लिए,,,,,,,,,15aCcqj1I1pM6Ay4Zf7MDW5ju1SDwfTbv,01-08839-02.mp3
01-08842-01,./Audio/01-08842-01.mp3,ट्रैफिक पुलिस न लोहाये का पूल आरोप दोनों और ऐसी यातायात बंद कर दिया गया था लेकिन पूल ऐसी रेलवे यातायात भाल कर दिया गया है,Normal_hindi,Adult,Female,,,,,,1iDiWTFVQnJgrR7PuG217d_wbBl_GNuuY,01-08842-01.mp3
01-08842-02,./Audio/01-08842-02.mp3,पहले पूल आरोप यातायात रोक न का कारण सताईस पसेंजेर ट्रेन रद्द कर दे गयी थी और सात ट्रेनों का रूट,Normal_hindi,Adult,Female,,,,,,1q7T60ZgBzJxOY_yV9C3rgJFDTl29XZ6_,01-08842-02.mp3
01-08842-03,./Audio/01-08842-03.mp3,तो फिर सदस्यों की संख्या भ बढ़ाएगी साथ,Normal_hindi,Adult,Female,,,,,,1uWUQlcNgUK9OVLi6BGEAEyXmz0rJP9gk,01-08842-03.mp3
01-08868-01,./Audio/01-08868-01.mp3,पंचयात और प्रखंड में स्वस्थ केंद्र खोल कार रखा हैं तो इन स्वस्थ केंद्र में आपको क्या क्या सुविधाएं मोहनिया होती हैं और जैसा की आप जानते की बरसात के दिनों में,Accent_unknown,Adult,Female,Music,,,,audio_jump,1DVWQB1whJJXgbvA-Kival76eBc4bWjy8,01-08868-01.mp3
01-08869-02,./Audio/01-08869-02.mp3,की प्यास बुझाएगा खबर है कटिहार ऐसी गंगा को महा नदी ऐसी घेरा,Accent_unknown,Adult,Female,,,,,,1ptCHFZh9uh4eNj8IBlVOR9oVL3Jz4mdi,01-08869-02.mp3
01-08898-01,./Audio/01-08898-01.mp3,थी एक है इसका एक कारण दो वर्ष की आयु तक की सब खान्या शिशु का सम्पूर्ण ठिक्का कारण नही कार्य जाना जनम ऐसी चौबीस महा का अंदर ठिक्का कारण कार्य जाना ऐसी की जानलेवा बीमारियाँ,Accent_unknown,Adult,Male,,,,,,1TwvhNH4mrpD5qPXD3qs3TmKHWHnaa-WO,01-08898-01.mp3
01-08901-02,./Audio/01-08901-02.mp3,एसे पाल जिन्होने हर मुश्किल रस्ते आरोप मुझे चलाना सिखाया मेरे अन्दर आतमा विश्वास भरा ताकि में बेहिचक कह सकू,Accent_unknown,Adult,Female,,,,,,1lnZ0HEJtDK2brBFMmxnZhhYlInPYF0-F,01-08901-02.mp3
01-08910-02,./Audio/01-08910-02.mp3,चोर दीजिये और बस एक बार एक बार आँखे बंद कीजिए लेकिन क्यूँ बाबूजी एक बार आँखे बंद कीजिए न अच्छा लो सच बताइए बाबूजी,Accent_unknown,Adult,Male,,,,,speaker_change,1mwaQKLz0-4LesEWtFefLCr9PSCzgvu5R,01-08910-02.mp3
01-08920-01,./Audio/01-08920-01.mp3,राशी स्वीकृत करने के लिए काम करता आ रहा है और अब समाचार खेल ऐसी विराट कोहली के पास दुनिया के नंबर एक बैट्समैन बनने का मौका भारतीय कप्तान विराट कोहली के खिलाफ पांच मैचों में,Accent_unknown,Adult,Male,,Serious,,,,13t3W7eUWRAuy2PAwHeLlQOQzNuT0RLjl,01-08920-01.mp3
01-08923-02,./Audio/01-08923-02.mp3,आयुष्मान भारत के अमल में भी होगी टी एस सी की भागीदारी देश के पचास करोड़ लोगो को स्वस्थ सेवाओं की दाने वाली राष्ट्रीय स्वस्थ,Accent_unknown,Adult,Female,,Serious,,,,1HVYCNt0vuinJqe5JU3CIIIiSZE1Nrc_X,01-08923-02.mp3
01-08941-03,./Audio/01-08941-03.mp3,पिलाना चाहिए बच्चे को और बच्चे को खाली फिर पानी में भागने नहीं देना चाहिए और पानी को गरम कर के हल खाना चाहिए सरकारी स्वस्थ केंद्र के वहाँ भी ब्लीचिंग पाउडर भी,Bihari,Adult,Male,,Serious,,Bihar,audio_jump,1PgATi4U-GfsXJGdYLxsQb7Y07HtLcHPD,01-08941-03.mp3
01-08946-02,./Audio/01-08946-02.mp3,श्रोता की आवाज़ हम सुनायेंगे जनता की रिपोर्ट कार्यक्रम की आने वाली कड़ी में यह सिलसिला अब रुकने वाला नहीं है क्यूँकी हम ऐसे लोगो की सराहना करना चाहते,Accent_unknown,Adult,Female,Music,,,,,1vrv_nsG9AFkVXRAtGz7wkqA-g2JDiHdq,01-08946-02.mp3
01-08949-02,./Audio/01-08949-02.mp3,समझ नहीं पा रहे है की वो अध्यात्म है क्या यहीं हमें जीत के अभाव में आज हम सभी अज्ञानी हो गए है ज्ञान नाम की चीज़,Bihari,Adult,Male,,Serious,,Bihar,inaudible,1Aw-JuadfuNKUBqAkgCNCDH6UsyhYa2-Q,01-08949-02.mp3
01-08962-01,./Audio/01-08962-01.mp3,जाएगी पुस्तकालय में एक बड़ा प्रोजेक्टर भी लगेगा के आर्थिक सहयोग ऐसी पुस्तकालय की छठ और दीवारों की मरम्मत एवम रंगों रंग किया जायेगा प्रोजेक्टर के माध्यम ऐसी पुस्तकालय विज्ञान सहित ग्लोबल सूचनाएं प्रदान की जाएगी उपयुक्त सभी विषयों आरोप सहमति बन गयी है,,Adult,Female,,,,,inaudible,1hv7GAzbxfEq2U2s58qbvNDzXGLPyEqKH,01-08962-01.mp3
01-08986-02,./Audio/01-08986-02.mp3,नमस्कार आदाब श्रोताओ मैं श्वेता बिहार मोबाइल वाणी आरोप पेश करती हूँ सुबह की सुर्खिया बिहार में अब तक उनचास प्रखंड कम बारिश मानसून की लगभग दो महीने की सक्रियता के बावजूद बिहार पश्चिम बंगाल और उत्तर परदेश के,,Adult,Female,Music,,,,,1iV9ffH4IyewTEXKDFUNQrycHVMqgWR0q,01-08986-02.mp3
01-08990-01,./Audio/01-08990-01.mp3,भैय्या का नौकरी तो हम लगवा नहीं सकते लेकिन देखो उपाय बता सकते है पैसा को बढ़ाने का बुझे अच्छा तो ऊ कैसे ज़रा इ बताओ ओ तो देखो जैसे की तुम्हारे भैय्या का परिवार है है न,,Adult,Male,Noise,,,,inaudible,1nknmsVAhlRV2MC1eIqat5CHGJMnibFyO,01-08990-01.mp3
01-09017-02,./Audio/01-09017-02.mp3,एप्लीकेशन जारी किया था जिस जिस में सतराह हजार छेह सौ तेहत्तर पद असिस्टेंट लोको पायलट और आठ हजार आठ सौ उनतीस पद तकनीशियन,Accent_unknown,Adult,Female,,,,,,1m-8BI-EJvI_SjxfFtjBZ4ZTuTOmRZyUl,01-09017-02.mp3
01-09040-01,./Audio/01-09040-01.mp3,वा सरकारी हॉस्पिटल में जा कर ऑपरेशन के करवा ली तो ये हमो अच्छा हुआ की एक दीदीजी कारवाई,Accent_unknown,Adult,Female,,,,,,1dYfC89yzVSSI1pCqwyBrblD_6BjoQqVm,01-09040-01.mp3
01-09041-01,./Audio/01-09041-01.mp3,नहीं मई भी ऑपरेशन करा लुंगी क्यूँकी मुझे बहुत परेशानीया होती है और अब बेटा बेटी कोई फर्क नही है जो भी मई दो है,Bihari,Adult,Female,,,,Bihar,,1hn-JYoVnByYwSenWjsMeDkI1rghJZjWS,01-09041-01.mp3
01-09059-02,./Audio/01-09059-02.mp3,और पटरी को थी एक कराया जिसकी वजह ऐसी पुणे इंटरसिटी एक घंटे ऐसी अधिक समय तक रुकी रही वही पतिकल एक्सप्रेस को भी,Bihari,Adult,Female,,,,Bihar,,1TACPK0iLq1lZ6mDwggBmxIW0kQT7cyBA,01-09059-02.mp3
01-09101-02,./Audio/01-09101-02.mp3,ने कहा की फसल बीमा योजना के तहत सरकार ने किसानो को मुआवजा देने की प्रक्रिया को काफ़ी आसान बनाया है किसानो को फसल बीमा योजना के तहत मुआवजा मिलने में देरी न हो इसके लिए अब सरकार ने खास प्रयास शुरू किए है अगर बीमा कंपनियां किसानो के दावे का भुगतान दो महीने की समय सीमा में नहीं करती है तो उन्हें किसानो को बारह फीसदी के दर्ज ऐसी,,Adult,Female,Music,,,,,1pRmLPb9naq3vqU0E9quu5zCbfq85ksHl,01-09101-02.mp3
01-09124-01,./Audio/01-09124-01.mp3,नमस्कार आदाब श्रोताओं मैं श्रोता बिहार मोबाइल वाणी पर सुबह की सुर्खियाँ किसानों को फसल बीमा भुगतान में देरी,Accent_unknown,,Female,Music,Serious,,,,1DyevAPMswct0DcCQYfj_s1RbzQ1iXrqB,01-09124-01.mp3
01-09128-02,./Audio/01-09128-02.mp3,#incomplete आवास स्वीकृति के अंदर यदि आवास बना ले मुख्यमंत्री ग्रामीण आवास एक हज़ार रूपए प्रोत्साहन के रूप जाएँगे नौकरी जाने के,Accent_unknown,Adult,Female,Noise,,,,audio_jump,1Cbr07uZ79S6FDZNZ_sdtsat2DXq2mwCb,01-09128-02.mp3
01-09143-01,./Audio/01-09143-01.mp3,तीन साल के बाद मैंने बोला था कम ऐसी कम पचीस साल तक असर करता है की बड़ी कमजोर हो जाता है पेसेंट में कमजोर हो जाता है परेशानी भी है मीना,Accent_unknown,Adult,Female,,,,,"inaudible,speaker_change",161ckeh1fwhwvDFuCJXBSycJjuIJAGUnF,01-09143-01.mp3
01-09145-01,./Audio/01-09145-01.mp3,तीन साल का बल बच्चा होने के बाद माँ की भी ये सुविधा रहेगा बच्चा भी उसका शरीर भी अच्छा रहेगा जबकि बीमारी ऐसी ही रोगी,Bihari,Adult,Female,,Serious,,Bihar,"audio_jump,inaudible",1C_KFw9lTaoExH3qLvIqKXe0fbWAJKVds,01-09145-01.mp3
01-09160-01,./Audio/01-09160-01.mp3,जैसा की बाजरा और ज्वार मैं प्रीती आज की आज बात कराने वाली हूँ आर्थिक असमानता बढ़ रही हैं गरीब और गरीब हो रहे हैं गैर सरकारी संगठन,,Adult,Gender_unknown,,,,,speaker_change,1DTeNKMDP7OPhgVh2IHBhxKtw_Pr-lVfM,01-09160-01.mp3
01-09165-02,./Audio/01-09165-02.mp3,ये जिम्मेदार है तो दोस्तों ये थी कुछ खास खबरें अगर आपके आसपास या आपके क्षेत्र जो जरा हटके है तो हमे जरुर बताए,Bihari,Adult,Gender_unknown,Music,,,Bihar,speaker_change,1Cegv4PgU9cYSPsfWgO-7Qbnf6mnOpeCX,01-09165-02.mp3
01-09172-02,./Audio/01-09172-02.mp3,में सडसठ फीसदी कम कमाती है और अंतर को खत्म करने में सबसे अधिक नमस्कार दोस्तों और मैं आज आपको बताने जा रहा हूँ की सिंचाई जल में एक तिहाई की बचत,Accent_unknown,Adult,Female,,,,,speaker_change,1GZSNNvrk3xkpECEGXhfNjbzq2zc3i9aX,01-09172-02.mp3
01-09173-01,./Audio/01-09173-01.mp3,जैसा की बाजरा और ज्वार मई प्रीती आज बात करने वाली हूँ समाज में आर्थिक असमानता बाढ़ रही है गरीब और गरीब हो रहे है गैर सरकारी संगठन,Bihari,Adult,Gender_unknown,,,,Bihar,speaker_change,1DkQakTFWSrhf-JkQFzzK0dNbdRTqIjBD,01-09173-01.mp3
01-09177-02,./Audio/01-09177-02.mp3,यह जिम्मेदार हैं तो दोस्तों यह कुछ खास खबरें अगर आपके आस पास यह आपके क्षेत्र जरा हटके हैं तो हमें जरूर बतायें,,Adult,Gender_unknown,Music,,,,speaker_change,114WpmDi60cEWruTnpVm06rZhZN1D2FYM,01-09177-02.mp3
01-09214-01,./Audio/01-09214-01.mp3,के आधा दर्जन जिले अभी भी प्यासे एक हफ्ते बाद बरसात भोपाल जिले में बरसात के सीजन का अहम् माह जुलाई मंगलवार को समाप्त हो गया वर्तमान में प्रदेश के आधा दर्जन जिलों में,Accent_unknown,Adult,Female,,,,,audio_jump,10hWRoXYdcngVAcQergOY1wWGMAnMwd2F,01-09214-01.mp3
01-09216-02,./Audio/01-09216-02.mp3,सतरंगाची हावड़ा के लिए रवाना होगी अठारह कोच की फुल ए सी ट्रेन को दौड़ाने का निर्णय पश्चिम मध्य रेलवे ने दो दिन के,,Child,Female,,,,Madhya_pradesh,,1DVuok71GUppxgIG6bog3DN5Kg1CIJKEN,01-09216-02.mp3
01-09216-01,./Audio/01-09216-01.mp3,इस सिस्टम उपरे में सक्रीय होने ऐसी आज ऐसी दौड़ेगी जबलपुर की पहली हमसफ़र ट्रेन जबलपुर की पहली हमसफ़ बुधवार की सुबह ग्यारह बजे जबलपुर ऐसी,,Child,Female,,,,Madhya_pradesh,,1DN4QHGQcx8mOK_686eEcmbR2mFQ2aJHy,01-09216-01.mp3
01-09228-01,./Audio/01-09228-01.mp3,ऐसी करे आवेदन केंद्रीय माध्यमिक शिक्षा बोर्ड सी बी एस इ पात्रता परीक्षा के लिए ग्यारहवें संस्करण के ऑनलाइन आवेदन एक अगस्त ऐसी शुरू,,Child,Female,,,,Madhya_pradesh,,1IRjpsFV3IIOg3aqyzUGh3LZp4qNWugDO,01-09228-01.mp3
01-09250-02,./Audio/01-09250-02.mp3,अधिकारीयों को लगातार सफाई व्यवस्था आरोप निगरानी रखने के लिए जिससे की यात्रियों को सफ़र के दौरान साफ़ सुथरा वातावरण मिल सके भारत को मिले पहले सफलता आश्विन ने किया कुका ऐसी खबर है नई डेल्ही ऐसी,,Child,Female,,,,,,1JLL835kV2Dg92tBz6rQdR9i98LOGBxBm,01-09250-02.mp3
01-09283-02,./Audio/01-09283-02.mp3,जिसमे आर्थिक असमानता समानता शहरी संत द आरोप बोझ बोझ ग्रामीण आबादी का लगातार घटना जैसे,Bihari,,Male,,,,Bihar,,17L21NUodOvCzbfyEiQzhQWNTxAY99zBk,01-09283-02.mp3
01-09302-02,./Audio/01-09302-02.mp3,पहुँचाता हैं दिशा निर्दोष के मुताबिक मुल्यांकन के उनके पहले का प्रदर्शन की जाए तो इससे उनके विकास और सीखने की जरूरतों के बारे में सदर पायेगा,Accent_unknown,Adult,Male,Music,Serious,,,,1amez0bKgz5lN2nsZrvJixMBayfa4BDS2,01-09302-02.mp3
01-09337-01,./Audio/01-09337-01.mp3,रामानंद सिंह मोबाइल वाणी मधुबनी मधुबनी जिला प्रसाशन,Accent_unknown,Adult,Male,,,,,,1y0PsNPRsVUoDLyjNJRc-B7Edk6GVlxdV,01-09337-01.mp3
01-09341-02,./Audio/01-09341-02.mp3,पंचायत जैसा रूपए दिया गया था वो आज तक अधूरा का अधूरा पारा हुआ है और लोग परेशान हो रहे है,Accent_unknown,Adult,Male,,,,,,1hYo5IwtsrHe0sjBc90VvQB7i8Cw_jzVs,01-09341-02.mp3
01-09377-02,./Audio/01-09377-02.mp3,श्रम मंत्रालय निवेश आरोप मौजूदा कैप को हटाने के लिए नीति बना रहा है ऐसा होने आरोप पि एफ खाता धारको को ज्यादा रिटर्न पाने का मौका मिल सकता है,,Child,Female,,,,,,12-Lvu_YEjpzfjJcDDeusBJNbbEYJslQH,01-09377-02.mp3
01-09378-01,./Audio/01-09378-01.mp3,मिल सकता हैं के वरिष्ट अधिकारी ने बताया की खाताधारकों को अपनी उच्च रिटर्न हासिल करने की किए पी जी एफ फण्ड का ज्यादा हिस्सा शेयर मार्केट में,,Adult,Female,,,,,,1wnuRe9PBVlBWHcz11RxudOI3sulqOIIh,01-09378-01.mp3
01-09381-01,./Audio/01-09381-01.mp3,में सफल रहा धन्यवाद,Accent_unknown,Adult,Female,Music,,,,,1SUJMzFglx1c8GhRO7ScZTFLYetY1-pqs,01-09381-01.mp3
01-09381-02,./Audio/01-09381-02.mp3,नमस्कार आदाब आपका साथी आपका दोस्त संतोष नालंदा जिले ऐसी साथियों आज बताते चालू की जो दीदी और भैया जीविका मोबाइल वाणी सुन रहे है सभी दीदी और भैया ऐसी आग्रह करता हर्ल की आप,Accent_unknown,Adult,Male,,,,,,1AeZVy612Osj3mrqzFvUUDRnhK67IefBN,01-09381-02.mp3
01-09382-01,./Audio/01-09382-01.mp3,#incomplete दोस्तों बरसात हमारे लिए लाभदायक है की हानिकारक चलो आज इस मुद्दे पर बात करते है कँहा तक बरसात हमारे लिए लाभदायक है और कँहा तक हमारे लिए नुकसानदायक,Accent_unknown,Adult,Male,,,,,,1IVTNudvS0oQT6UTGbmYdFS6pSfjO_u64,01-09382-01.mp3
01-09348-02,./Audio/01-09348-02.mp3,बस संचालकों को मॉल ले जाने और इधर बस संचालकों को यात्री किराया के साथ है गवालिअर ऐसी भोपाल जबलपुर विलासपुर आदि,Accent_unknown,Adult,Male,,,,,,1CHSk79FJ_la8WRXakXt8yenKtka64Kcf,01-09348-02.mp3
01-09401-02,./Audio/01-09401-02.mp3,बेहतरी के लिए बनाए गयी मिटटी की जानकारी दी अधिवक्ता दिनेश द्विवेदी के बाद सरकार का पक्ष दुसरे अधिवक्ता राकेश द्विवेदी ने रखा शहर के इस अस्पताल में विशेष नवजात की यह,Accent_unknown,Adult,Female,Music,Serious,,,,17jlYAL_dk01V7fkQ_so5ORo_Rkh1LoH0,01-09401-02.mp3
01-09406-01,./Audio/01-09406-01.mp3,पहली पारी में इंग्लैंड की टीम दो सौ सताईस रन बना कर सिमट गयी भारतीय गेंदबाजों के दमदार प्रदर्शन के चलते इंग्लैंड के टीम का पहली पारी में बारह स्कोर बनाने का सपना टूट गया इंग्लैंड ने पहले दिन के खेल में,Bihari,Adult,Female,,,,Bihar,,10gOdrRJ-T7nDJIaFsFQGSskayXdJ1qwa,01-09406-01.mp3
01-09412-02,./Audio/01-09412-02.mp3,दसवे गेंद आरोप समिति ने सम्कुरण को कार्तिक के हाथों कैच आउट करवा कर इंग्लैंड मिलते है कुछ नई और खास खबरों के साथ टीबी तक बने रहे बिहार मोबाइल पानी आरोप,Bihari,Adult,Female,,,,Bihar,,1kFQ0uvcM2QC1fnPy5xB8wSRbscVF6yO-,01-09412-02.mp3
01-09428-01,./Audio/01-09428-01.mp3,नहीं हो सकी अदालत ने गुरूवार को राज्य सरकार का पक्ष सुना समान कार्य समान वेतन के मसले आरोप कोर्ट फिलहाल राज्य सरकार का पक्ष,,Child,Female,,,,,,15jTCIWKo5OCgi8IjAgekn2qARVoAcykS,01-09428-01.mp3
